"id","district","state"
"768218","Jharsuguda","Odisha"
"768219","Jharsuguda","Odisha"
"768220","Jharsuguda","Odisha"
"768221","Jharsuguda","Odisha"
"768222","Sambalpur","Odisha"
"768224","Sambalpur","Odisha"
"768225","Jharsuguda","Odisha"
"768226","Jharsuguda","Odisha"
"768227","Sambalpur","Odisha"
"768228","Sambalpur","Odisha"
"768233","Jharsuguda","Odisha"
"768234","Jharsuguda","Odisha"
"769001","Sundargarh","Odisha"
"769002","Sundargarh","Odisha"
"769003","Sundargarh","Odisha"
"769004","Sundargarh","Odisha"
"769005","Sundargarh","Odisha"
"769006","Sundargarh","Odisha"
"769007","Sundargarh","Odisha"
"769008","Sundargarh","Odisha"
"769009","Sundargarh","Odisha"
"769010","Sundargarh","Odisha"
"769011","Sundargarh","Odisha"
"769012","Sundargarh","Odisha"
"769013","Sundargarh","Odisha"
"769014","Sundargarh","Odisha"
"769015","Sundargarh","Odisha"
"769016","Sundargarh","Odisha"
"769017","Sundargarh","Odisha"
"769042","Sundargarh","Odisha"
"769043","Sundargarh","Odisha"
"770001","Sundargarh","Odisha"
"770002","Sundargarh","Odisha"
"770011","Sundargarh","Odisha"
"770012","Sundargarh","Odisha"
"770013","Sundargarh","Odisha"
"770014","Sundargarh","Odisha"
"770015","Sundargarh","Odisha"
"770016","Sundargarh","Odisha"
"770017","Sundargarh","Odisha"
"770018","Sundargarh","Odisha"
"770019","Sundargarh","Odisha"
"770020","Sundargarh","Odisha"
"770021","Sundargarh","Odisha"
"770022","Sundargarh","Odisha"
"770023","Sundargarh","Odisha"
"770024","Sundargarh","Odisha"
"770025","Sundargarh","Odisha"
"770031","Sundargarh","Odisha"
"770032","Sundargarh","Odisha"
"770033","Sundargarh","Odisha"
"770034","Sundargarh","Odisha"
"770035","Sundargarh","Odisha"
"770036","Sundargarh","Odisha"
"770037","Sundargarh","Odisha"
"770038","Sundargarh","Odisha"
"770039","Sundargarh","Odisha"
"770040","Sundargarh","Odisha"
"770041","Sundargarh","Odisha"
"770042","Sundargarh","Odisha"
"770043","Sundargarh","Odisha"
"770044","Sundargarh","Odisha"
"770046","Sundargarh","Odisha"
"770048","Sundargarh","Odisha"
"770051","Sundargarh","Odisha"
"770052","Sundargarh","Odisha"
"770070","Sundargarh","Odisha"
"770072","Sundargarh","Odisha"
"770073","Sundargarh","Odisha"
"770074","Sundargarh","Odisha"
"770075","Sundargarh","Odisha"
"770076","Sundargarh","Odisha"
"781001","Kamrup Metro","Assam"
"781002","Kamrup Metro","Assam"
"781003","Kamrup Metro","Assam"
"781004","Kamrup Metro","Assam"
"781005","Kamrup Metro","Assam"
"781006","Kamrup Metro","Assam"
"781007","Kamrup Metro","Assam"
"781008","Kamrup Metro","Assam"
"781009","Kamrup Metro","Assam"
"781010","Kamrup Metro","Assam"
"781011","Kamrup Metro","Assam"
"781012","Kamrup Metro","Assam"
"781013","Kamrup Metro","Assam"
"781014","Kamrup Metro","Assam"
"781015","Kamrup Metro","Assam"
"781016","Kamrup Metro","Assam"
"781017","Kamrup Metro","Assam"
"781018","Kamrup Metro","Assam"
"781019","Kamrup Metro","Assam"
"781020","Kamrup Metro","Assam"
"781021","Kamrup Metro","Assam"
"781022","Kamrup Metro","Assam"
"781023","Kamrup Metro","Assam"
"781024","Kamrup Metro","Assam"
"781025","Kamrup Metro","Assam"
"781026","Kamrup Metro","Assam"
"781027","Kamrup Metro","Assam"
"781028","Kamrup Metro","Assam"
"781029","Ri Bhoi","Meghalaya"
"781030","Kamrup","Assam"
"781031","Kamrup","Assam"
"781032","Kamrup Metro","Assam"
"781033","Kamrup Metro","Assam"
"781034","Kamrup Metro","Assam"
"781035","Kamrup Metro","Assam"
"781036","Kamrup Metro","Assam"
"781037","Kamrup Metro","Assam"
"781038","Kamrup Metro","Assam"
"781039","Kamrup","Assam"
"781040","Kamrup Metro","Assam"
"781041","Na","Not Applicable"
"781101","Kamrup","Assam"
"781102","Kamrup","Assam"
"781103","Kamrup","Assam"
"781104","Kamrup","Assam"
"781120","Kamrup","Assam"
"781121","Kamrup","Assam"
"781122","Kamrup","Assam"
"781123","Kamrup","Assam"
"781124","Kamrup","Assam"
"781125","Kamrup","Assam"
"781126","Nalbari","Assam"
"781127","Kamrup","Assam"
"781128","Kamrup Metro","Assam"
"781129","Kamrup","Assam"
"781131","Ri Bhoi","Meghalaya"
"781132","Kamrup","Assam"
"781133","Kamrup","Assam"
"781134","Kamrup","Assam"
"781135","Kamrup","Assam"
"781136","Kamrup","Assam"
"781137","Kamrup","Assam"
"781138","Nalbari","Assam"
"781141","Kamrup","Assam"
"781150","Kamrup Metro","Assam"
"781171","Kamrup Metro","Assam"
"781301","Barpeta","Assam"
"781302","Barpeta","Assam"
"781303","Nalbari","Assam"
"781304","Nalbari","Assam"
"781305","Barpeta","Assam"
"781306","Nalbari","Assam"
"781307","Barpeta","Assam"
"781308","Barpeta","Assam"
"781309","Barpeta","Assam"
"781310","Nalbari","Assam"
"781311","Barpeta","Assam"
"781312","Nalbari","Assam"
"781313","Barpeta","Assam"
"781314","Barpeta","Assam"
"781315","Barpeta","Assam"
"781316","Barpeta","Assam"
"781317","Barpeta","Assam"
"781318","Barpeta","Assam"
"781319","Barpeta","Assam"
"781320","Barpeta","Assam"
"781321","Barpeta","Assam"
"781325","Bajali","Assam"
"781326","Bajali","Assam"
"781327","Baksa","Assam"
"781328","Bajali","Assam"
"781329","Barpeta","Assam"
"781330","Baksa","Assam"
"781333","Baksa","Assam"
"781334","Nalbari","Assam"
"781335","Nalbari","Assam"
"781337","Nalbari","Assam"
"781338","Nalbari","Assam"
"781339","Nalbari","Assam"
"781340","Nalbari","Assam"
"781341","Nalbari","Assam"
"781343","Baksa","Assam"
"781344","Baksa","Assam"
"781346","Baksa","Assam"
"781347","Nalbari","Assam"
"781348","Nalbari","Assam"
"781349","Nalbari","Assam"
"781350","Nalbari","Assam"
"781351","Nalbari","Assam"
"781352","Barpeta","Assam"
"781353","Nalbari","Assam"
"781354","Kamrup","Assam"
"781355","Baksa","Assam"
"781360","Baksa","Assam"
"781364","Baksa","Assam"
"781365","Kamrup","Assam"
"781366","Baksa","Assam"
"781367","Baksa","Assam"
"781368","Baksa","Assam"
"781369","Nalbari","Assam"
"781370","Nalbari","Assam"
"781371","Nalbari","Assam"
"781372","Baksa","Assam"
"781373","Baksa","Assam"
"781374","Nalbari","Assam"
"781375","Bajali","Assam"
"781376","Baksa","Assam"
"781377","Baksa","Assam"
"781378","Nalbari","Assam"
"781380","Kamrup","Assam"
"781381","Kamrup","Assam"
"781382","Kamrup","Assam"
"782001","Nagaon","Assam"
"782002","Nagaon","Assam"
"782003","Nagaon","Assam"
"782101","Nagaon","Assam"
"782102","Nagaon","Assam"
"782103","Nagaon","Assam"
"782104","Marigaon","Assam"
"782105","Marigaon","Assam"
"782106","Nagaon","Assam"
"782120","Nagaon","Assam"
"782121","Marigaon","Assam"
"782122","Nagaon","Assam"
"782123","Nagaon","Assam"
"782124","Nagaon","Assam"
"782125","Nagaon","Assam"
"782126","Marigaon","Assam"
"782127","Marigaon","Assam"
"782128","Nagaon","Assam"
"782135","Nagaon","Assam"
"782136","Nagaon","Assam"
"782137","Nagaon","Assam"
"782138","Nagaon","Assam"
"782139","Nagaon","Assam"
"782140","Nagaon","Assam"
"782141","Nagaon","Assam"
"782142","Nagaon","Assam"
"782143","Nagaon","Assam"
"782144","Nagaon","Assam"
"782401","Kamrup Metro","Assam"
"782402","Kamrup Metro","Assam"
"782403","Kamrup Metro","Assam"
"782410","Marigaon","Assam"
"782411","Marigaon","Assam"
"782412","Marigaon","Assam"
"782413","West Karbi Anglong","Assam"
"782425","Nagaon","Assam"
"782426","Nagaon","Assam"
"782427","Nagaon","Assam"
"782428","Hojai","Assam"
"782429","Hojai","Assam"
"782435","Hojai","Assam"
"782436","Karbi Anglong","Assam"
"782439","Hojai","Assam"
"782440","Hojai","Assam"
"782441","Karbi Anglong","Assam"
"782442","Hojai","Assam"
"782445","Hojai","Assam"
"782446","Hojai","Assam"
"782447","Karbi Anglong","Assam"
"782448","West Karbi Anglong","Assam"
"782450","Nagaon","Assam"
"782460","Karbi Anglong","Assam"
"782461","Karbi Anglong","Assam"
"782462","Karbi Anglong","Assam"
"782470","Karbi Anglong","Assam"
"782480","Karbi Anglong","Assam"
"782481","Karbi Anglong","Assam"
"782482","Karbi Anglong","Assam"
"782485","West Karbi Anglong","Assam"
"782486","West Karbi Anglong","Assam"
"782490","Karbi Anglong","Assam"
"783101","Goalpara","Assam"
"783120","Goalpara","Assam"
"783122","Goalpara","Assam"
"783123","Goalpara","Assam"
"783124","Goalpara","Assam"
"783125","Goalpara","Assam"
"783126","Goalpara","Assam"
"783127","South Salmara Mancachar","Assam"
"783128","South Salmara Mancachar","Assam"
"783129","Goalpara","Assam"
"783130","Goalpara","Assam"
"783131","South Salmara Mancachar","Assam"
"783132","Goalpara","Assam"
"783133","Goalpara","Assam"
"783134","Goalpara","Assam"
"783135","South Salmara Mancachar","Assam"
"783136","South Salmara Mancachar","Assam"
"783301","Dhubri","Assam"
"783323","Dhubri","Assam"
"783324","Dhubri","Assam"
"783325","Dhubri","Assam"
"783330","Dhubri","Assam"
"783331","Dhubri","Assam"
"783332","Kokrajhar","Assam"
"783333","Kokrajhar","Assam"
"783334","Dhubri","Assam"
"783335","Dhubri","Assam"
"783336","Kokrajhar","Assam"
"783337","Dhubri","Assam"
"783339","Dhubri","Assam"
"783345","Kokrajhar","Assam"
"783346","Kokrajhar","Assam"
"783347","Kokrajhar","Assam"
"783348","Dhubri","Assam"
"783349","Dhubri","Assam"
"783350","Kokrajhar","Assam"
"783354","Kokrajhar","Assam"
"783360","Kokrajhar","Assam"
"783361","Kokrajhar","Assam"
"783369","Kokrajhar","Assam"
"783370","Kokrajhar","Assam"
"783371","Dhubri","Assam"
"783372","Chirang","Assam"
"783373","Kokrajhar","Assam"
"783375","Chirang","Assam"
"783376","Kokrajhar","Assam"
"783380","Bongaigaon","Assam"
"783381","Bongaigaon","Assam"
"783382","Bongaigaon","Assam"
"783383","Bongaigaon","Assam"
"783384","Bongaigaon","Assam"
"783385","Chirang","Assam"
"783386","Chirang","Assam"
"783388","Bongaigaon","Assam"
"783389","Bongaigaon","Assam"
"783390","Chirang","Assam"
"783391","Chirang","Assam"
"783392","Bongaigaon","Assam"
"783393","Chirang","Assam"
"783394","Chirang","Assam"
"784001","Sonitpur","Assam"
"784010","Sonitpur","Assam"
"784025","Sonitpur","Assam"
"784026","Sonitpur","Assam"
"784027","Sonitpur","Assam"
"784028","Sonitpur","Assam"
"784101","Sonitpur","Assam"
"784102","Sonitpur","Assam"
"784103","Sonitpur","Assam"
"784104","Sonitpur","Assam"
"784105","Sonitpur","Assam"
"784110","Sonitpur","Assam"
"784111","Sonitpur","Assam"
"784112","Sonitpur","Assam"
"784113","Udalguri","Assam"
"784114","Udalguri","Assam"
"784115","Darrang","Assam"
"784116","Darrang","Assam"
"784117","Sonitpur","Assam"
"784125","Darrang","Assam"
"784144","Darrang","Assam"
"784145","Darrang","Assam"
"784146","Darrang","Assam"
"784147","Darrang","Assam"
"784148","Darrang","Assam"
"784149","Sonitpur","Assam"
"784150","Sonitpur","Assam"
"784153","Sonitpur","Assam"
"784154","Sonitpur","Assam"
"784160","Lakhimpur","Assam"
"784161","Lakhimpur","Assam"
"784163","Lakhimpur","Assam"
"784164","Lakhimpur","Assam"
"784165","Lakhimpur","Assam"
"784166","Biswanath","Assam"
"784167","Biswanath","Assam"
"784168","Biswanath","Assam"
"784169","Biswanath","Assam"
"784170","Biswanath","Assam"
"784171","Biswanath","Assam"
"784172","Biswanath","Assam"
"784173","Biswanath","Assam"
"784174","Biswanath","Assam"
"784175","Biswanath","Assam"
"784176","Biswanath","Assam"
"784177","Biswanath","Assam"
"784178","Biswanath","Assam"
"784179","Biswanath","Assam"
"784180","Sonitpur","Assam"
"784182","Sonitpur","Assam"
"784184","Biswanath","Assam"
"784189","Biswanath","Assam"
"784190","Udalguri","Assam"
"784501","Sonitpur","Assam"
"784502","Sonitpur","Assam"
"784504","Sonitpur","Assam"
"784505","Sonitpur","Assam"
"784506","Sonitpur","Assam"
"784507","Udalguri","Assam"
"784508","Udalguri","Assam"
"784509","Udalguri","Assam"
"784510","Udalguri","Assam"
"784513","Udalguri","Assam"
"784514","Udalguri","Assam"
"784521","Udalguri","Assam"
"784522","Udalguri","Assam"
"784523","Udalguri","Assam"
"784524","Udalguri","Assam"
"784525","Udalguri","Assam"
"784526","Udalguri","Assam"
"784527","Udalguri","Assam"
"784528","Udalguri","Assam"
"784529","Darrang","Assam"
"785001","Jorhat","Assam"
"785004","Jorhat","Assam"
"785006","Jorhat","Assam"
"785007","Jorhat","Assam"
"785008","Jorhat","Assam"
"785009","Jorhat","Assam"
"785010","Jorhat","Assam"
"785013","Jorhat","Assam"
"785014","Jorhat","Assam"
"785015","Jorhat","Assam"
"785101","Jorhat","Assam"
"785102","Majuli","Assam"
"785104","Majuli","Assam"
"785105","Majuli","Assam"
"785106","Majuli","Assam"
"785107","Jorhat","Assam"
"785108","Jorhat","Assam"
"785110","Majuli","Assam"
"785111","Jorhat","Assam"
"785112","Jorhat","Assam"
"785601","Golaghat","Assam"
"785602","Golaghat","Assam"
"785603","Golaghat","Assam"
"785609","Golaghat","Assam"
"785610","Golaghat","Assam"
"785611","Golaghat","Assam"
"785612","Golaghat","Assam"
"785613","Golaghat","Assam"
"785614","Golaghat","Assam"
"785615","Golaghat","Assam"
"785616","Jorhat","Assam"
"785618","Golaghat","Assam"
"785619","Golaghat","Assam"
"785621","Golaghat","Assam"
"785622","Golaghat","Assam"
"785625","Golaghat","Assam"
"785626","Golaghat","Assam"
"785630","Jorhat","Assam"
"785631","Jorhat","Assam"
"785632","Jorhat","Assam"
"785633","Jorhat","Assam"
"785634","Jorhat","Assam"
"785635","Jorhat","Assam"
"785636","Jorhat","Assam"
"785640","Sivasagar","Assam"
"785661","Sivasagar","Assam"
"785662","Sivasagar","Assam"
"785663","Sivasagar","Assam"
"785664","Sivasagar","Assam"
"785665","Sivasagar","Assam"
"785666","Sivasagar","Assam"
"785667","Sivasagar","Assam"
"785669","Sivasagar","Assam"
"785670","Charaideo","Assam"
"785671","Sivasagar","Assam"
"785672","Sivasagar","Assam"
"785673","Charaideo","Assam"
"785674","Sivasagar","Assam"
"785675","Dibrugarh","Assam"
"785676","Dibrugarh","Assam"
"785680","Sivasagar","Assam"
"785681","Sivasagar","Assam"
"785682","Sivasagar","Assam"
"785683","Jorhat","Assam"
"785684","Sivasagar","Assam"
"785685","Sivasagar","Assam"
"785686","Sivasagar","Assam"
"785687","Sivasagar","Assam"
"785688","Charaideo","Assam"
"785689","Charaideo","Assam"
"785690","Charaideo","Assam"
"785691","Charaideo","Assam"
"785692","Charaideo","Assam"
"785693","Charaideo","Assam"
"785696","Sivasagar","Assam"
"785697","Sivasagar","Assam"
"785698","Charaideo","Assam"
"785699","Golaghat","Assam"
"785700","Jorhat","Assam"
"785701","Sivasagar","Assam"
"785702","Golaghat","Assam"
"785703","Golaghat","Assam"
"785704","Jorhat","Assam"
"785705","Golaghat","Assam"
"786001","Dibrugarh","Assam"
"786002","Dibrugarh","Assam"
"786003","Dibrugarh","Assam"
"786004","Dibrugarh","Assam"
"786006","Dibrugarh","Assam"
"786007","Dibrugarh","Assam"
"786008","Dibrugarh","Assam"
"786010","Dibrugarh","Assam"
"786012","Dibrugarh","Assam"
"786101","Dibrugarh","Assam"
"786102","Dibrugarh","Assam"
"786103","Dibrugarh","Assam"
"786125","Tinsukia","Assam"
"786126","Tinsukia","Assam"
"786145","Tinsukia","Assam"
"786146","Tinsukia","Assam"
"786147","Tinsukia","Assam"
"786148","Tinsukia","Assam"
"786150","Tinsukia","Assam"
"786151","Tinsukia","Assam"
"786152","Tinsukia","Assam"
"786153","Tinsukia","Assam"
"786154","Tinsukia","Assam"
"786155","Tinsukia","Assam"
"786156","Tinsukia","Assam"
"786157","Tinsukia","Assam"
"786158","Tinsukia","Assam"
"786159","Tinsukia","Assam"
"786160","Tinsukia","Assam"
"786170","Tinsukia","Assam"
"786171","Tinsukia","Assam"
"786173","Tinsukia","Assam"
"786174","Tinsukia","Assam"
"786179","Tinsukia","Assam"
"786181","Tinsukia","Assam"
"786182","Tinsukia","Assam"
"786183","Tinsukia","Assam"
"786184","Dibrugarh","Assam"
"786187","Tinsukia","Assam"
"786188","Tinsukia","Assam"
"786189","Tinsukia","Assam"
"786190","Tinsukia","Assam"
"786191","Dibrugarh","Assam"
"786192","Tinsukia","Assam"
"786601","Tinsukia","Assam"
"786602","Dibrugarh","Assam"
"786610","Dibrugarh","Assam"
"786611","Dibrugarh","Assam"
"786612","Dibrugarh","Assam"
"786613","Dibrugarh","Assam"
"786614","Dibrugarh","Assam"
"786621","Dibrugarh","Assam"
"786622","Dibrugarh","Assam"
"786623","Dibrugarh","Assam"
"786692","Dibrugarh","Assam"
"787001","Lakhimpur","Assam"
"787023","Lakhimpur","Assam"
"787026","Dhemaji","Assam"
"787031","Lakhimpur","Assam"
"787032","Lakhimpur","Assam"
"787033","Lakhimpur","Assam"
"787034","Dhemaji","Assam"
"787035","Dhemaji","Assam"
"787051","Lakhimpur","Assam"
"787052","Lakhimpur","Assam"
"787053","Lakhimpur","Assam"
"787054","Lakhimpur","Assam"
"787055","Lakhimpur","Assam"
"787056","Lakhimpur","Assam"
"787057","Dhemaji","Assam"
"787058","Dhemaji","Assam"
"787059","Dhemaji","Assam"
"787060","Dhemaji","Assam"
"787061","Dhemaji","Assam"
"787110","Dhemaji","Assam"
"788001","Cachar","Assam"
"788002","Cachar","Assam"
"788003","Cachar","Assam"
"788004","Cachar","Assam"
"788005","Cachar","Assam"
"788006","Cachar","Assam"
"788007","Cachar","Assam"
"788009","Cachar","Assam"
"788010","Cachar","Assam"
"788011","Cachar","Assam"
"788013","Cachar","Assam"
"788014","Cachar","Assam"
"788015","Cachar","Assam"
"788025","Cachar","Assam"
"788026","Cachar","Assam"
"788030","Cachar","Assam"
"788031","Cachar","Assam"
"788098","Cachar","Assam"
"788099","Cachar","Assam"
"788101","Cachar","Assam"
"788102","Cachar","Assam"
"788103","Cachar","Assam"
"788104","Cachar","Assam"
"788106","Cachar","Assam"
"788107","Cachar","Assam"
"788108","Cachar","Assam"
"788109","Cachar","Assam"
"788110","Cachar","Assam"
"788111","Cachar","Assam"
"788112","Cachar","Assam"
"788113","Cachar","Assam"
"788114","Cachar","Assam"
"788115","Cachar","Assam"
"788116","Cachar","Assam"
"788117","Cachar","Assam"
"788118","Cachar","Assam"
"788119","Cachar","Assam"
"788120","Cachar","Assam"
"788121","Cachar","Assam"
"788123","Cachar","Assam"
"788126","Cachar","Assam"
"788127","Cachar","Assam"
"788150","Hailakandi","Assam"
"788151","Hailakandi","Assam"
"788152","Karimganj","Assam"
"788155","Hailakandi","Assam"
"788156","Karimganj","Assam"
"788160","Hailakandi","Assam"
"788161","Hailakandi","Assam"
"788162","Hailakandi","Assam"
"788163","Hailakandi","Assam"
"788164","Hailakandi","Assam"
"788165","Hailakandi","Assam"
"788166","Karimganj","Assam"
"788168","Hailakandi","Assam"
"788701","Karimganj","Assam"
"788709","Karimganj","Assam"
"788710","Karimganj","Assam"
"788711","Karimganj","Assam"
"788712","Karimganj","Assam"
"788713","Karimganj","Assam"
"788719","Karimganj","Assam"
"788720","Karimganj","Assam"
"788722","Karimganj","Assam"
"788723","Karimganj","Assam"
"788724","Karimganj","Assam"
"788725","Karimganj","Assam"
"788726","Karimganj","Assam"
"788727","Karimganj","Assam"
"788728","Karimganj","Assam"
"788733","Karimganj","Assam"
"788734","Karimganj","Assam"
"788735","Karimganj","Assam"
"788736","Karimganj","Assam"
"788737","Karimganj","Assam"
"788738","Hailakandi","Assam"
"788781","Karimganj","Assam"
"788801","Hailakandi","Assam"
"788802","Hailakandi","Assam"
"788803","Karimganj","Assam"
"788804","Cachar","Assam"
"788805","Cachar","Assam"
"788806","Karimganj","Assam"
"788815","Cachar","Assam"
"788816","Cachar","Assam"
"788817","Cachar","Assam"
"788818","Dima Hasao","Assam"
"788819","Dima Hasao","Assam"
"788820","Dima Hasao","Assam"
"788830","Dima Hasao","Assam"
"788831","Dima Hasao","Assam"
"788832","Dima Hasao","Assam"
"788931","Dima Hasao","Assam"
"790001","West Kameng","Arunachal Pradesh"
"790002","West Kameng","Arunachal Pradesh"
"790003","West Kameng","Arunachal Pradesh"
"790101","West Kameng","Arunachal Pradesh"
"790102","Pakke Kessang","Arunachal Pradesh"
"790103","Pakke Kessang","Arunachal Pradesh"
"790104","Tawang","Arunachal Pradesh"
"790105","Tawang","Arunachal Pradesh"
"790106","Tawang","Arunachal Pradesh"
"790114","West Kameng","Arunachal Pradesh"
"790116","West Kameng","Arunachal Pradesh"
"791001","Lower Siang","Arunachal Pradesh"
"791002","Upper Siang","Arunachal Pradesh"
"791003","Shi Yomi","Arunachal Pradesh"
"791004","East Siang","Arunachal Pradesh"
"791101","Leparada","Arunachal Pradesh"
"791102","Siang","Arunachal Pradesh"
"791103","East Siang","Arunachal Pradesh"
"791104","East Siang","Arunachal Pradesh"
"791105","Upper Siang","Arunachal Pradesh"
"791109","Papum Pare","Arunachal Pradesh"
"791110","Papum Pare","Arunachal Pradesh"
"791111","Papum Pare","Arunachal Pradesh"
"791112","Papum Pare","Arunachal Pradesh"
"791113","Papum Pare","Arunachal Pradesh"
"791114","Papum Pare","Arunachal Pradesh"
"791118","Kurung Kumey","Arunachal Pradesh"
"791119","Lower Subansiri","Arunachal Pradesh"
"791120","Lower Subansiri","Arunachal Pradesh"
"791121","Papum Pare","Arunachal Pradesh"
"791122","Upper Subansiri","Arunachal Pradesh"
"791123","Papum Pare","Arunachal Pradesh"
"791125","Lower Siang","Arunachal Pradesh"
"791701","Aizawl","Mizoram"
"792001","Lohit","Arunachal Pradesh"
"792055","Changlang","Arunachal Pradesh"
"792056","Changlang","Arunachal Pradesh"
"792101","Dibang Valley","Arunachal Pradesh"
"792102","Namsai","Arunachal Pradesh"
"792103","Namsai","Arunachal Pradesh"
"792104","Anjaw","Arunachal Pradesh"
"792105","Namsai","Arunachal Pradesh"
"792110","Lower Dibang Valley","Arunachal Pradesh"
"792111","Lohit","Arunachal Pradesh"
"792120","Changlang","Arunachal Pradesh"
"792121","Changlang","Arunachal Pradesh"
"792122","Changlang","Arunachal Pradesh"
"792123","Changlang","Arunachal Pradesh"
"792124","Papum Pare","Arunachal Pradesh"
"792129","Tirap","Arunachal Pradesh"
"792130","Tirap","Arunachal Pradesh"
"792131","Longding","Arunachal Pradesh"
"793001","East Khasi Hills","Meghalaya"
"793002","East Khasi Hills","Meghalaya"
"793003","East Khasi Hills","Meghalaya"
"793004","East Khasi Hills","Meghalaya"
"793005","East Khasi Hills","Meghalaya"
"793006","East Khasi Hills","Meghalaya"
"793007","East Khasi Hills","Meghalaya"
"793008","East Khasi Hills","Meghalaya"
"793009","East Khasi Hills","Meghalaya"
"793010","East Khasi Hills","Meghalaya"
"793011","East Khasi Hills","Meghalaya"
"793012","East Khasi Hills","Meghalaya"
"793014","East Khasi Hills","Meghalaya"
"793015","East Khasi Hills","Meghalaya"
"793016","East Khasi Hills","Meghalaya"
"793017","East Khasi Hills","Meghalaya"
"793018","East Khasi Hills","Meghalaya"
"793019","East Khasi Hills","Meghalaya"
"793021","East Khasi Hills","Meghalaya"
"793022","East Khasi Hills","Meghalaya"
"793101","Ri Bhoi","Meghalaya"
"793102","Ri Bhoi","Meghalaya"
"793103","Ri Bhoi","Meghalaya"
"793104","Ri Bhoi","Meghalaya"
"793105","Ri Bhoi","Meghalaya"
"793106","East Khasi Hills","Meghalaya"
"793107","East Khasi Hills","Meghalaya"
"793108","East Khasi Hills","Meghalaya"
"793109","West Jaintia Hills","Meghalaya"
"793110","East Khasi Hills","Meghalaya"
"793111","East Khasi Hills","Meghalaya"
"793112","East Khasi Hills","Meghalaya"
"793113","East Khasi Hills","Meghalaya"
"793114","South West Khasi Hills","Meghalaya"
"793115","East Khasi Hills","Meghalaya"
"793116","Ri Bhoi","Meghalaya"
"793119","West Khasi Hills","Meghalaya"
"793120","West Khasi Hills","Meghalaya"
"793121","East Khasi Hills","Meghalaya"
"793122","Ri Bhoi","Meghalaya"
"793123","Ri Bhoi","Meghalaya"
"793126","West Khasi Hills","Meghalaya"
"793150","West Jaintia Hills","Meghalaya"
"793151","West Jaintia Hills","Meghalaya"
"793160","East Jaintia Hills","Meghalaya"
"793161","West Jaintia Hills","Meghalaya"
"793200","East Jaintia Hills","Meghalaya"
"793210","East Jaintia Hills","Meghalaya"
"794001","West Garo Hills","Meghalaya"
"794002","West Garo Hills","Meghalaya"
"794003","West Garo Hills","Meghalaya"
"794004","West Garo Hills","Meghalaya"
"794005","West Garo Hills","Meghalaya"
"794101","West Garo Hills","Meghalaya"
"794102","South Garo Hills","Meghalaya"
"794103","West Garo Hills","Meghalaya"
"794104","West Garo Hills","Meghalaya"
"794105","West Garo Hills","Meghalaya"
"794106","South West Garo Hills","Meghalaya"
"794107","South Garo Hills","Meghalaya"
"794108","North Garo Hills","Meghalaya"
"794109","West Garo Hills","Meghalaya"
"794110","East Garo Hills","Meghalaya"
"794111","East Garo Hills","Meghalaya"
"794112","West Garo Hills","Meghalaya"
"794113","East Garo Hills","Meghalaya"
"794114","South Garo Hills","Meghalaya"
"794115","South West Garo Hills","Meghalaya"
"794116","Na","Not Applicable"
"795001","Imphal West","Manipur"
"795002","Imphal West","Manipur"
"795003","Imphal East","Manipur"
"795004","Imphal West","Manipur"
"795005","Imphal East","Manipur"
"795006","Pherzawl","Manipur"
"795007","Senapati","Manipur"
"795008","Imphal East","Manipur"
"795009","Imphal West","Manipur"
"795010","Kangpokpi","Manipur"
"795011","Bishnupur","Manipur"
"795015","Senapati","Manipur"
"795101","Chandel","Manipur"
"795102","Chandel","Manipur"
"795103","Thoubal","Manipur"
"795104","Senapati","Manipur"
"795105","Senapati","Manipur"
"795106","Senapati","Manipur"
"795107","Kangpokpi","Manipur"
"795112","Kangpokpi","Manipur"
"795113","Kangpokpi","Manipur"
"795114","Imphal East","Manipur"
"795115","Jiribam","Manipur"
"795116","Jiribam","Manipur"
"795117","Churachandpur","Manipur"
"795118","Kangpokpi","Manipur"
"795121","Imphal West","Manipur"
"795122","Kangpokpi","Manipur"
"795124","Bishnupur","Manipur"
"795125","Tamenglong","Manipur"
"795126","Kangpokpi","Manipur"
"795127","Chandel","Manipur"
"795128","Churachandpur","Manipur"
"795129","Kangpokpi","Manipur"
"795130","Thoubal","Manipur"
"795131","Tengnoupal","Manipur"
"795132","Kakching","Manipur"
"795133","Churachandpur","Manipur"
"795134","Bishnupur","Manipur"
"795135","Tengnoupal","Manipur"
"795136","Imphal West","Manipur"
"795138","Na","Not Applicable"
"795139","Churachandpur","Manipur"
"795140","Imphal West","Manipur"
"795141","Tamenglong","Manipur"
"795142","Ukhrul","Manipur"
"795143","Pherzawl","Manipur"
"795144","Ukhrul","Manipur"
"795145","Kamjong","Manipur"
"795146","Imphal West","Manipur"
"795147","Noney","Manipur"
"795148","Thoubal","Manipur"
"795149","Kangpokpi","Manipur"
"795150","Senapati","Manipur"
"795159","Noney","Manipur"
"795160","Na","Not Applicable"
"796001","Aizawl","Mizoram"
"796004","Aizawl","Mizoram"
"796005","Aizawl","Mizoram"
"796006","Aizawl","Mizoram"
"796007","Aizawl","Mizoram"
"796008","Aizawl","Mizoram"
"796009","Aizawl","Mizoram"
"796012","Aizawl","Mizoram"
"796014","Aizawl","Mizoram"
"796015","Aizawl","Mizoram"
"796017","Aizawl","Mizoram"
"796070","Kolasib","Mizoram"
"796081","Kolasib","Mizoram"
