A R burla mahila mahavidylaya, A. R. Burla Mahila Mahavidyalaya, score:0.90625
Government girls high school pratappura, Govt girls high school pratappura, score:0.8461538461538461
Govt girls HSS shahapur, Govt girls hss sindhipura, score:0.8
Govt H ss Basad, Govt h s s basad, score:0.9375
Govt HSS Nimbola, Govt h s s nimbila, score:0.8333333333333334
Govt HSS school basad, Govt h s s school biroda, score:0.75
GOVT.H.S.S sindhkheda kalan, Govt h.s.s shindhkedha kala, score:0.8148148148148149
GOVT.H.S.S sindhkheda kalan, Govt h.s.s shindhkheda kala, score:0.8888888888888888
GOVT.H.S.S sindhkheda kalan, Govt h.s.s sindhakheda  Kala, score:0.8571428571428572
GOVT.H.S.S sindhkheda kalan, Govt h.s.s sindhakheda kala, score:0.8888888888888888
GOVT.H.S.S sindhkheda kalan, Govt h.s.s sindhkheda kala, score:0.9259259259259259
Govt H ss Basad, Govt has basad, score:0.8666666666666667
Govt  high school, Govt high school, score:0.9411764705882353
Govt high school pratap pura, Govt high school pratappura, score:0.9642857142857143
Govt high secondary school nimbola, Govt higher secondary school basad, score:0.7647058823529411
Govt Has sindhakeda kala, Govt hss shindhkheda kala, score:0.84
Government primary school Malfatpura, Govt primary school malfatpue, score:0.7777777777777778
Govt HSS mahalgulara, Govt s.h.s mahal gulara, score:0.8260869565217391
Govt h s sshcool sindhakheda kala, Govt'h's's'schoOl sindhakheda kala, score:0.8235294117647058
Govt H ss Basad, Govt, h, ss, basad, score:0.8333333333333334
GOVT.H.S.S sindhkheda kalan, Govt,Hss sindhkheda kala, score:0.8518518518518519
Govt H ss Basad, Govt,h,ss,Basad, score:0.8
Govt girl high school burhanpur, Govt. Girls H.S. School Burhanpur, score:0.8484848484848485
Govt H ss Basad, Govt. H s s basad, score:0.8823529411764706
Govt HSS mahalgulara, Govt. H. S mahalgulara, score:0.8636363636363636
Govt HSS mahalgulara, Govt. H. S. Mahalgulara, score:0.8260869565217391
Gov. Hr. Sec. School, Govt. H. S. School, score:0.8
Govt HSS Nimbola, Govt. H. S.s nimbola, score:0.8
Govt H ss Basad, Govt. H. Ss basad, score:0.8823529411764706
Govt H ss Basad, Govt. H. Ss. Basad, score:0.8333333333333334
Govt. H.S.School, Govt. H.s. school, score:0.9411764705882353
Govt HSS mahalgulara, Govt. H.s.mahalgulara, score:0.8571428571428572
GOVT.H.S.S sindhkheda kalan, Govt. H.s.s Sindhkheta kala, score:0.8888888888888888
GOVT.H.S.S sindhkheda kalan, Govt. H.s.s. sindhakheda kala, score:0.8620689655172413
GOVT.H.S.S sindhkheda kalan, Govt. HSS  sindhkheda kala, score:0.8148148148148149
GOVT.H.S.S sindhkheda kalan, Govt. HSS Sindhkhada kala, score:0.8148148148148149
GOVT.H.S.S sindhkheda kalan, Govt. HSS shindhkheda kala, score:0.8148148148148149
Govt H ss Basad, Govt. Hi. Ss. Basad, score:0.7894736842105263
Gov.High school Mahal gulara, Govt. High school mahalgulara, score:0.896551724137931
Gov. Hr. Sec. School, Govt. Hr. Sec. School, score:0.9523809523809523
Govt H ss Basad, Govt. Hss Basad, score:0.8666666666666667
Govt hss jhanjhar, Govt. Hss jhanjhar, score:0.9444444444444444
Govt h s sshcool sindhakheda kala, Govt. Hss school shindhkheda kala, score:0.8181818181818181
GOVT.H.S.S sindhkheda kalan, Govt. Hss sindhkheda kala, score:0.8518518518518519
GOVT. H. S. S sindhkheda, Govt. Hss, Sindhakheda, score:0.75
Govt Has sindhakeda kala, Govt. Hss. Sindhakheda kala, score:0.8518518518518519
GOVT.H.S.S sindhkheda kalan, Govt. Hss. Sindhkheda kala, score:0.8518518518518519
GOVT.H.S.S sindhkheda kalan, Govt. Hss. Sindkheda kala, score:0.8148148148148149
GOVT.H.S.S sindhkheda kalan, Govt. Hss. Sundhkheda kala, score:0.8148148148148149
Govt. Hss.sindkheda.kala, Govt. h. s. s. Sindkheda kala, score:0.7931034482758621
GOVT.H.S.S sindhkheda kalan, Govt. h.s.s sindhkheda kala, score:0.9259259259259259
GOVT.H.S.S sindhkheda kalan, Govt. h.s.s. sindhkheda kala, score:0.8928571428571429
Govt H ss Basad, Govt. h.ss basad, score:0.875
Govt. H.S.School, Govt.H.S School, score:0.875
Govt H ss Basad, Govt.H.S.S Basad, score:0.8125
Gov.H.S.S.Nimbola, Govt.H.S.S.Nimbola, score:0.9444444444444444
GOVT.H.S.S sindhkheda kalan, Govt.H.S.S.SINDHKHEDA KALA, score:0.9259259259259259
GOVT. H. S. S sindhkheda, Govt.H.S.S.sindhkeda, score:0.7916666666666666
Govt. H.S.School, Govt.H.S.School, score:0.9375
Govt H ss Basad, Govt.H.Ss Basad, score:0.8666666666666667
GOVT.H.S.S sindhkheda kalan, Govt.H.s.s.sindhkedha kala, score:0.8518518518518519
Gov.High school Mahal gulara, Govt.HIGH SCHOOL MAHALGULARA, score:0.9285714285714286
GOVT HS KHAMLA, Govt.HS KHAMLA, score:0.9285714285714286
Govt h.s pratap pura, Govt.HS Pratappura, score:0.85
Govt H S S jasondi, Govt.HSS.Jasondi, score:0.7777777777777778
Govt  high school, Govt.HighSchool, score:0.8235294117647058
GOVT.H.S.S sindhkheda kalan, Govt.Hss.shindhkheda kala, score:0.8518518518518519
Govt. Hss.sindkheda.kala, Govt.Hss.sindhkheda kala, score:0.875
Govt. Hss.sindkheda.kala, Govt.Hss.sindhkhedakala, score:0.875
Govt .M.s.Bodarli, Govt.M.S.Bodarli, score:0.9411764705882353
Govt MS Jhiri, Govt.MS Jhiri, score:0.9230769230769231
Govt. H.S.School, Govt.h .s . school, score:0.7777777777777778
Govt H ss Basad, Govt.h s s basad, score:0.875
GOVT. H. S. S sindhkheda, Govt.h.s sindkheda, score:0.75
GOVT.H.S.S sindhkheda kalan, Govt.h.s.s. sindhkheda kala, score:0.9259259259259259
Gort.H.Ss.Basad, Govt.h.s.s.basad, score:0.875
Govt.High school pratappura burhanpur, Govt.highschool pratappura burhanpur, score:0.972972972972973
GOVT.H.S.S sindhkheda kalan, Govt.hss shindhkheda kala, score:0.8518518518518519
GOVT.H.S.S sindhkheda kalan, Govt.hss sindhkheda kala, score:0.8888888888888888
Government primary school Malfatpura, Govt.primary school malfatpura, score:0.8055555555555556
Gyandeep Hr. Sec School Shahpur, Gyandeep Hr.sec school, Shahpur, score:0.935483870967742
Gyandeep Hr. Sec School Shahpur, Gyandeep h .s school shahpur, score:0.8709677419354839
Gyandeep Hr. Sec School Shahpur, Gyandeep h.s school shahpur, score:0.8709677419354839
A V P higher secondary school, Gyandeep higher secondary school, score:0.8125
Gyandeep Hr. Sec School Shahpur, Gyandeep hr.sec.school, Shahpur, score:0.9032258064516129
Gyandeep Hr. Sec School Shahpur, Gyandeep. Hr. Sec. School shahpur, score:0.9393939393939394
Gyandeep Hr. Sec School Shahpur, GyandeepHr.sec,school Shahpur, score:0.9032258064516129
H S Patonda, H S.patonda, score:0.9090909090909091
Govt. HS shanwara burhanpur, H s shanwara burhanpur, score:0.7777777777777778
Gov.High school Mahal gulara, H school Mahal gulara, score:0.75
H S Patonda, H. S. Patonda, score:0.8461538461538461
Gov.High school Mahal gulara, H. School Mahal Gulara, score:0.75
H S Patonda, H.S patonda, score:0.9090909090909091
H S Patonda, H.SPatonda, score:0.8181818181818181
GOVT.H.S.S sindhkheda kalan, H.s.s sindhkheda kala, score:0.7777777777777778
H.s.s sindhkhedha kala, H.s.s. sindhkheda kala, score:0.9090909090909091
H.s.s sindhkhedha kala, H.s.s.Shidhkeda kala, score:0.7727272727272727
H.s.s sindhkhedha kala, H.s.s.shindhakhedakala, score:0.7727272727272727
H.s.s sindhkhedha kala, H.s.s.sindhkheda kala, score:0.9090909090909091
GOVT HIGH SCHOOL JHANJAR, HIGH SCHOOL JHANJHAR, score:0.75
H S Patonda, HS Patonda, score:0.9090909090909091
H S Patonda, HSPatonda, score:0.8181818181818181
Gps loni, HSS LONI, score:0.75
Govt high secondary school nimbola, High sacendrry school nimbola, score:0.7647058823529411
GOVT HIGH SCHOOL JHANJAR, High school Jhanjar, score:0.7916666666666666
Hiar secondary school sindhkheda kala, Higher secondary school Sindh kheda kala, score:0.9
Hiar secondary school sindhkheda kala, Higher secondary school sindhkheda kala, score:0.9230769230769231
Gov.High school Mahal gulara, Highschool Mahalgulara, score:0.7857142857142857
H.s.s sindhkhedha kala, Hss sindhkheda kala, score:0.8636363636363636
Hss Basad, Hss. Basad, score:0.9
H.s.s sindhkhedha kala, Hss.sindhkheda kala, score:0.8181818181818181
Javherivada m/H ps burhanpur, Javherivada ps burhanpur, score:0.8571428571428572
Kendriya vidayalya, Kendriya vidyalaya, score:0.8888888888888888
K V S Nepanager, Kvs nepanagar, score:0.8
Lalbagh Urdu P.S.No1, Lalbagh Urdu ps I, score:0.75
Hss Basad, M S basad, score:0.7777777777777778
M S Bodarli, M.S.Bodarli, score:0.8181818181818181
M/S BadgaonMafi, M/S Badgonmafi, score:0.9333333333333333
M S Bodarli, M/S Bodarli, score:0.9090909090909091
M/S BadgaonMafi, M/s badgon mafi, score:0.8666666666666667
M/S Tittaonkala, M/s titgaonkala, score:0.9333333333333333
M s jainabad, MS Jainabad, score:0.9166666666666666
M/S BadgaonMafi, MS badgaon mafi, score:0.8666666666666667
M S Bodarli, MS bodarli, score:0.9090909090909091
M/s shabazar, MS sha/bazar, score:0.8333333333333334
MS JHIRI, MS.JHIRI, score:0.875
M S Bodarli, MSBodarli, score:0.8181818181818181
MACRO VISION ACADEMY, BURHANPUR, Macro Vision Academy Burhanpur, score:0.967741935483871
MACROVISION ACADEMY, Macro vision academy, score:0.95
MACROVISION ACADEMY, Macro vision acedmy, score:0.8421052631578947
MACROVISION ACADEMY, MacroVisionAcademy, score:0.9473684210526316
Main Hindi p/s School Burhanpur, Main hindi Ps no. 1 Burhanpur, score:0.7741935483870968
Main hindi  p./s no. 1, Main hindi ps no 1, score:0.8181818181818181
Main Urdu MS No 1, Main urdu MS no 2, score:0.9411764705882353
MACROVISION ACADEMY, Marco Vision Academy, score:0.85
Mohini Raut, Mohini Route, score:0.8333333333333334
Ms Badgon  mafi, Ms Badgon mafi, score:0.9333333333333333
M/S BadgaonMafi, Ms Badgonmafi, score:0.8666666666666667
Hss Basad, Ms Basad, score:0.7777777777777778
M/S Tittaonkala, Ms Titgaonkala, score:0.8666666666666667
M/s shabazar, Ms shah bazar, score:0.7692307692307692
Ms sindhipura, Ms sindipura, score:0.9230769230769231
MS sukhapuri, Ms sukhpuri, score:0.9166666666666666
M/s umarda, Ms umarda, score:0.9
M/s shabazar, Ms.sha bazar, score:0.75
M/s umarda, Msumarda, score:0.8
N .m.s.s.school, N.M.S.S school, score:0.8666666666666667
N.M.S.S, N.M.S.S.S, score:0.7777777777777778
N .m.s.s.school, N.m.s.s.school, score:0.9333333333333333
Montessori Senior secondary School, Neharu Montessori senior Secondary School, score:0.8292682926829268
Montessori Senior secondary School, Nehru Montasari Senior secondary school, score:0.7692307692307692
NEHRU MONTESSORI SR.SEC.SCHOOL, Nehru Montessori S. S. School, score:0.8333333333333334
Montessori Senior secondary School, Nehru Montessori Senior Secondary School, score:0.85
Montessori Senior secondary School, Nehru Montessori Senior Seconday School, score:0.8205128205128205
Montessori Senior secondary School, Nehru Montessori Senior Secondry School, score:0.8205128205128205
Neheru Montessori school, Nehru Montessori school, score:0.9583333333333334
NEHRU MONTESSORI SR.SEC.SCHOOL, Nehru Montessori se. S. School, score:0.8333333333333334
Nehru Montessori secanderly school, Nehru Montessori secondary school, score:0.9117647058823529
NEHRU MONTESSORI SR.SEC.SCHOOL, Nehru Montessori senior sec. School, score:0.8285714285714285
Montessori Senior secondary School, Nehru Montessori senior secondary school., score:0.8292682926829268
Montessori Senior secondary School, Nehru Montessori senior secondary scool, score:0.8205128205128205
NEHRU MONTESSORI SR.SEC.SCHOOL, Nehru Montessori sr sec school, score:0.9333333333333333
NEHRU MONTESSORI SR.SEC.SCHOOL, Nehru Montessori sr. sec school, score:0.935483870967742
NEHRU MONTESSORI SR.SEC.SCHOOL, Nehru Montessori sr. sec. school, score:0.9375
NEHRU MONTESSORI SR.SEC.SCHOOL, Nehru Montessori sr.s. school l, score:0.8387096774193549
NEHRU MONTESSORI SR.SEC.SCHOOL, Nehru Montessori sr.sec. school, score:0.967741935483871
NEHRU MONTESSORI SR.SEC.SCHOOL, Nehru montesori senior sec school, score:0.7878787878787878
Montessori Senior secondary School, Nehru montesorri senior secondary school, score:0.8
Montessori Senior secondary School, Nehru montessiori senior secondary school, score:0.8292682926829268
Montessori Senior secondary School, Nehru motessory senior secondary school, score:0.7948717948717949
Nehru Montessori, Nerue montessori, score:0.875
M S JAFARPURA, New MS Jafarpura, score:0.75
New Saraswati  h.s  school Sarala, New Saraswati H,S School sarola, score:0.8787878787878788
New Saraswati H. s. school, New Saraswati H.S sarola, score:0.7692307692307692
New Saraswati H. s. school, New Saraswati H.S school, score:0.9230769230769231
New Saraswati H. S. Vidhyalaya Sarola, New Saraswati H.S. Vidhyalaya Sarola, score:0.972972972972973
New Saraswati  h.s  school Sarala, New Saraswati H.S.School sarola, score:0.8787878787878788
New Saraswati H. s. school, New Saraswati H.s. School, score:0.9615384615384616
New Saraswati  h.s  school Sarala, New Saraswati HS school sarola, score:0.8787878787878788
New Saraswati  h.s  school Sarala, New Saraswati HS school sorla, score:0.8484848484848485
New Saraswati High secondary school, New Saraswati higher secondary school, score:0.9459459459459459
New Saraswati H. S. Vidhyalaya Sarola, New Saraswati vidyalaya salora, score:0.7567567567567568
New Saraswati H. S. Vidhyalaya Sarola, New Saraswati vidyalaya sarola, score:0.8108108108108107
New Saraswati  h.s  school Sarala, New Saraswatih.s school sarola, score:0.8787878787878788
New Saraswati  h.s  school Sarala, New Sarswati H. S. School Sarola., score:0.8181818181818181
New Saraswati  h.s  school Sarala, New Sarswati school Sarola, score:0.7575757575757576
New Saraswati H. S. Vidhyalaya Sarola, New Sarwati Vidhyalay Sarola, score:0.7567567567567568
Govt Urdu middle school, New Urdu middle school, score:0.8260869565217391
Govt.New Middle School Bahadarpur, New middle school bahadarpur, score:0.8484848484848485
New m/s mohmmdpura, New ms mohammdpura, score:0.8888888888888888
New Saraswati H. S. Vidhyalaya Sarola, New sarasvati vidhyalay sarola, score:0.7837837837837838
New Saraswati  h.s  school Sarala, New saraswati H. S school sarola, score:0.8787878787878788
New Saraswati  h.s  school Sarala, New saraswati H.S school sarola, score:0.9090909090909091
New sarasawati H.s sarola, New saraswati H.S. sarola, score:0.92
New Saraswati  h.s  school Sarala, New saraswati H.S. school sarola, score:0.9090909090909091
New Saraswati H. S. Vidhyalaya Sarola, New saraswati Vidhyalaya sarola, score:0.8378378378378378
New Saraswati H. s. school, New saraswati h s school, score:0.9230769230769231
New Saraswati  h.s  school Sarala, New saraswati h s school sarola, score:0.8787878787878788
New Saraswati H. S. Vidhyalaya Sarola, New saraswati h.s vidhalay sarola, score:0.8918918918918919
New Saraswati  h.s  school Sarala, New saraswti H.S school sarola, score:0.8787878787878788
New Saraswati  h.s  school Sarala, New sarsawati h.s school sarola, score:0.8484848484848485
New Saraswati  h.s  school Sarala, New sarsvati h . S . School sarola, score:0.7941176470588236
New Saraswati  h.s  school Sarala, New sarswati  sahool sarola, score:0.7575757575757576
New Saraswati  h.s  school Sarala, New sarswati H.S school sarola, score:0.8787878787878788
New Saraswati  h.s  school Sarala, New sarswati H.S school, sarola, score:0.8484848484848485
New Saraswati  h.s  school Sarala, New sarswati H.S school,sarola, score:0.8484848484848485
New Saraswati H. s. school, New sarswati h s school, score:0.8846153846153846
New Saraswati H. s. school, New sarswati h.s school, score:0.8846153846153846
New Saraswati High secondary school, New sarswati high secondary school, score:0.9714285714285714
New Saraswati H. S. Vidhyalaya Sarola, New sarswati maha vidhyalay sarola, score:0.8108108108108107
New sarasawati H.s sarola, New sarswati sarola, score:0.76
New Saraswati H. S. Vidhyalaya Sarola, New sarswati vidhalay sarola, score:0.7567567567567568
New Saraswati H. S. Vidhyalaya Sarola, New sarswati vidhalaya sarola, score:0.7837837837837838
New ms hasanpura, Nms Hasanpura, score:0.8125
MS sukhapuri, Nms sukhapuri, score:0.9230769230769231
Nmss, Nmsss, score:0.8
P. S. Magrul, P.S.Magrul, score:0.8333333333333334
M/S BadgaonMafi, P/S Badgaonmafi, score:0.9333333333333333
MS JASONDI, P/S Jasondi, score:0.8181818181818181
P. S. Magrul, P/S Magrul, score:0.75
M S hatnoor, P/S hatnoor, score:0.8181818181818181
Gps loni, P/s Loni, score:0.75
P s phopnarkhurd, P/s phopnar khurd, score:0.8823529411764706
P/s aahukhana, PS Ahukhana, score:0.8461538461538461
P/S Aklara, PS Aklara, score:0.9
NMS Baladi, PS BALADI, score:0.8
Ms chillara, PS Chillara, score:0.9090909090909091
P/s mordar khurd, PS Mordad Khurd, score:0.875
P s phopnarkhurd, PS Phopnarkhurd, score:0.9375
P/s urdu Asir, PS Urdu Asir, score:0.9230769230769231
M S JAFARPURA, PS jafharpura, score:0.7692307692307692
P/S khadkod, PS khadkod, score:0.9090909090909091
P. S. Magrul, PS magrul, score:0.75
P s phopnarkhurd, PS phopanar Kurd, score:0.75
PA teen imli, PS teen imli, score:0.9166666666666666
P. S. Magrul, PS.magrul, score:0.75
PT.J.N. College Nepanagar, PTJN. Govt. College Nepanagar, score:0.7586206896551724
M/S BadgaonMafi, Ps Badgaonmafi, score:0.8666666666666667
P s phopnarkhurd, Ps Phopanar khurd, score:0.8235294117647058
PS Chamaria ka Dera, Ps chamriya ka dera, score:0.8947368421052632
Hatyabari, Ps hatyabari, score:0.75
M s jainabad, Ps jainabad, score:0.8333333333333334
Gps loni, Ps loni, score:0.875
P/s mordar khurd, Ps mordar khurd, score:0.9375
Ps motimahal asir, Ps motimahal y, score:0.7647058823529411
PA teen imli, Ps teen  imli, score:0.8461538461538461
M/s umarda, Ps umarda, score:0.8
M S hatnoor, S hatnoor, score:0.8181818181818181
ST THERESA HR SEC SCHOOL, ST. THERESA HR. SEC. SCHOOL, score:0.8888888888888888
Deva sadan, Seva sadan, score:0.9
Seva Sadan Hr. Sec school, Seva sadan Hr. Sec.School, score:0.96
Seva Sadan Hr. Sec school, Seva sadan h.r sec school, score:0.92
Seva Sadan Hr. Sec school, Seva sadan hr.sec school, score:0.96
,shaskiyhighschoolpratappura, Shasakiy High school pratappura, score:0.8387096774193549
Shasakiy High School Pratap Pura branpur, Shasakiy High school pratappura Burhanpur, score:0.926829268292683
Shree Ganesh H.S. school, Shree ganesh H. Sec school, score:0.8846153846153846
Shree Ganesh H.S. school, Shree ganesh H.S school, score:0.9583333333333334
Shree Ganesh higher secondary school, Shri Ganesh High secondary school, score:0.8888888888888888
Shree Ganesh higher secondary school, Shri Ganesh higher secondary school, score:0.9444444444444444
Shree Ganesh higher secondary school, St. Theresa higher secondary school, score:0.75
Thakur shivKumar Singh college, Thakur shivkumar college, score:0.8
EGSP/S indiranagar Bahadarpur, UEGS PS Indira nagar bahadarpur, score:0.8709677419354839
EGSP/S indiranagar Bahadarpur, UEGS PS Indira nagar bahadurpur, score:0.8387096774193549
UEGS PS renukamata mohammadpura, UEGS PS renukamata mohammdpura, score:0.967741935483871
UEGS LALPADAVA, UEGS lalpadawa, score:0.9285714285714286
UEGSP/S Indiragar, UEGSP/S Indiranagar, score:0.8947368421052632
EGSP/S indiranagar Bahadarpur, UEGSP/S Indiranagar Bahadarpur, score:0.9666666666666667
EGSP/S indiranagar Bahadarpur, UEGs p/s indiranagar Bahadarpur, score:0.935483870967742
EGSP/S indiranagar Bahadarpur, USGS PS Indira Nagar bahadarpur, score:0.8387096774193549
Uegs p s Mangalsingh Falya, Uegs p/s Mangalsingh Falya, score:0.9615384615384616
Govt Urdu HSS Bahadarpur, Urdu HSS bhadarpur, score:0.75
Urdu M/S Chapora, Urdu MS Chapora, score:0.9375
Urdu M/S Chapora, Urdu PS chapora, score:0.875
G. H. S. School Nimbola, govt H S School Nimbola, score:0.782608695652174
Govt high school pratap pura, govt high school pata pura, score:0.9285714285714286
Govt h s sshcool sindhakheda kala, govt. Hss. School sindhkheda kala, score:0.8181818181818181
Govt h s sshcool sindhakheda kala, govt.H.s school sindhkheda kala, score:0.8484848484848485
H.s.s.school sindhkheda kala, govt.Hs.school sindhkheda kala, score:0.8333333333333334
H.s.s sindhkhedha kala, h.s.s.shindhakheda kala, score:0.8260869565217391
Kendriya vidayalya, kendriya  vidyalyar, score:0.8421052631578947
Ms Badgon  mafi, m/S. Badgon mafi, score:0.8125
Montessori Senior secondary School, nahru montessori senior secondary school, score:0.85
Nepanagr, nepangar, score:0.75
po.jasondi, ps.jasondi, score:0.9
po.jasondi, psjasondi, score:0.8
Shree Ganesh higher secondary school, shree ganesh high secantree school, score:0.8055555555555556
Shree Ganesh H.S. school, shri Ganesh H.S School, score:0.875
नवीन माध्यमिक शाला करोली, नवीन माध्यमिक शाला चिंचाला, score:0.7692307692307692
शास. माध्यमिक शाला बहादरपुर, शास.माध्यमिक शाला बहादरपुर, score:0.962962962962963
शासकीय उच्चतर माध्यमिक विद्यालय, शासकीय उच्चतर माध्यमिक विद्यालय जैनाबाद, score:0.7948717948717949
शासकीय प्राथमिक शाला जसौंदी, शासकीय प्राथमिक शाला जाफरपुरा, score:0.7586206896551724
शासकीय प्राथमिक शाला जसौंदी, शासकीय प्राथमिक शाला जाफ़रपुरा, score:0.7586206896551724
शासकीय कन्या हाई स्कूल प्रतापपुरा, शासकीय हाई स्कूल प्रतापपुरा, score:0.8181818181818181
शासकीय हिंदी प्राथमिक शाला हलपानी, शासकीय हिन्दी प्राथमिक शाला एकलारा, score:0.7941176470588236
शास. हिन्दी प्राथमिक शाला मगरुल, शासकीय हिन्दी प्राथमिक शाला मगरूल, score:0.8787878787878788
श्री गणेश उ.मा विद्यालय, श्री गणेश उ.मा विद्याले, score:0.9565217391304348
श्री गणेश उ.मा विद्यालय, श्री गणेश उ.मा. विद्यालय, score:0.9583333333333334
श्री गणेश उ.मा विद्यालय, श्री गणेश उमा विद्यालय, score:0.9565217391304348
हा, स्कूल पतोंडा, हाई स्कूल पतोंडा, score:0.9375
हा, स्कूल पतोंडा, हाई स्कूल पातोंडा, score:0.8823529411764706
p/s balwartakre, ‌p/s balwartekri, score:0.8125
Genius Public H. S. School Tukaithad, Genius Public H.S  School Tukaithad, score:0.9444444444444444
Genius Public H. S. School Tukaithad, Genius Public H.S.S.School Tukaithad, score:0.9166666666666666
Genius Public H. S. School Tukaithad, Genius Public H.S.S.Tukaithad, score:0.7777777777777778
Govt M S Hatnoor, Govt Ms Hatnoor, score:0.9375
New Saraswati H.S.Vidhyalaya Sarola, New saraswati h.s  vidhalay sarola, score:0.8857142857142857
Aadarsh vidhya peeth school, Aatarsh vidhya peeth school, score:0.962962962962963
Egs indranagar ichhapur, Egs indrangar ichhapur, score:0.9565217391304348
Egs indranagar ichhapur, Egsindirangr ichhapur, score:0.8260869565217391
GP/S Ichhapur, GPS Ichhapur, score:0.9230769230769231
G P S Phopnar, GPS Phopnar, score:0.8461538461538461
GOVT. H.S. Borsar, Gov. H. S. S borsar, score:0.7894736842105263
Government High secondary school, Government High secondary school barisal p, score:0.7619047619047619
Government High secondary school, Government Higher Secondary School, score:0.9411764705882353
Government High secondary school, Government Higher Secondary School Boisar, score:0.7804878048780488
Government High secondary school, Government higher secondary school, Borsal, score:0.7619047619047619
GOVT. H.S. Borsar, Govt .h.s.borsar, score:0.8235294117647058
GOVT. H.S. Borsar, Govt H.S.S. Borsar, score:0.8333333333333334
GOVT. H.S. Borsar, Govt HSS borsar, score:0.8235294117647058
Go. Marathi Midll school Bakhari, Govt Marathi middle school bakhari, score:0.8823529411764706
Go. Marathi Midll school Bakhari, Govt Marathi midil school bakhari, score:0.9090909090909091
Government High secondary school, Govt high secondary school, score:0.8125
Govt Higher Secondary School, Borsar, Govt higher secondary school, score:0.7777777777777778
Govt Higher Secondary School, Borsar, Govt higher secondary school  borsar, score:0.9722222222222222
Govt HSS School, Borsar, Govt. H S School Borsar, score:0.8695652173913043
GOVT. H.S. Borsar, Govt. H. S. Borsar, score:0.9444444444444444
GOVT. H.S. Borsar, Govt. H. S. S borsar, score:0.85
Govt HSS School, Borsar, Govt. H. S. School  borsar, score:0.8076923076923077
Govt HSS School, Borsar, Govt. H. S. School borsar, score:0.8
Govt HSS School, Borsar, Govt. H.S. school Borsar, score:0.8333333333333334
GOVT. H.S. Borsar, Govt. H.S.S. Borsar, score:0.8947368421052632
GOVT. H.S. Borsar, Govt. HSS Borsar, score:0.8823529411764706
Govt Higher Secondary School, Borsar, Govt. Higher Secondary School, Borsar, score:0.972972972972973
Go. Marathi Midll school Bakhari, Govt. Marathi madh.school bakhari, score:0.8181818181818181
Go. Marathi Midll school Bakhari, Govt. Marathi midil school bakhari, score:0.9117647058823529
Govt M S Khamni, Govt. Ms khamni, score:0.8666666666666667
Govt M S Khamni, Govt. Ms. Khamni, score:0.8125
GOVT. H.S. Borsar, Govt. h.s.borsar, score:0.9411764705882353
GOVT. H.S. Borsar, Govt.H.S borsar, score:0.8823529411764706
Govt. H.s.s.nachankheda, Govt.H.S.S NACHANKHEDA, score:0.9130434782608696
Govt. H.s.s.nachankheda, Govt.H.S.S. NACHANKHEDA, score:0.9130434782608696
Govt. H.s.s.nachankheda, Govt.H.S.S.NACHANKHEDA, score:0.9565217391304348
Govt H s school nachankheda, Govt.H.S.School Nachankheda, score:0.8888888888888888
Govt H s school nachankheda, Govt.H.S.School nachanakheda, score:0.8571428571428572
Govt HSS School, Borsar, Govt.H.S.School. Borsar, score:0.8260869565217391
GOVT H. S.  SCHOOL, Govt.H.S.school, score:0.7777777777777778
Govt HSS School, Borsar, Govt.H.S.school.Borsar, score:0.782608695652174
Govt. H.s.s.nachankheda, Govt.H.s.s.nachankhda, score:0.9130434782608696
Govt M S Khamni, Govt.M.s.khamni, score:0.8
Govt M S Khamni, Govt.MS.Khamni, score:0.8
GOVT. H.S. Borsar, Govt.Ms Borsar, score:0.7647058823529411
Govt M S Khamni, Govt.Ms khamni, score:0.8666666666666667
GOVT. H.S. Borsar, Govt.h.s.borsar, score:0.8823529411764706
Govt. H.s.s.nachankheda, Govt.h.s.s.nchankheda, score:0.9130434782608696
Govt H s school nachankheda, Govt.h.s.school nachnkheda, score:0.8518518518518519
Go. Marathi Midll school Bakhari, Govt.marathi midil schoo bakhari, score:0.84375
Go. Marathi Midll school Bakhari, Govt.marathi midil school Bakhari, score:0.8787878787878788
Govt middle school Bakhari, Govt.middle school Bakhari, score:0.9615384615384616
Govt middle school Bakhari, Govt.middle.school bakhari, score:0.9230769230769231
Gyandeep H S School Shahpur, Gyandeep H,S school shahapur, score:0.9285714285714286
Gayadeep H. S. School, Gyandeep H. S. School, score:0.9047619047619048
Gyandeep H S School Shahpur, Gyandeep H.S School , Shahpur, score:0.896551724137931
Gayadeep H. S. School, Gyandeep H.S. school, score:0.8571428571428572
Gyandeep H S School Shahpur, Gyandeep H.S. school  shahapur, score:0.8666666666666667
Gyandeep H S School Shahpur, Gyandeep H.S. school shahapur m.p., score:0.7647058823529411
Gyandeep H S School Shahpur, Gyandeep H.S. school shahpur, score:0.9285714285714286
Gayadeep H. S. School, Gyandeep H.Se School, score:0.8095238095238095
Gayadeep H. S. School, Gyandeep H.s school, score:0.8095238095238095
Gayadeep H. S. School, Gyandeep HS school, score:0.7619047619047619
Gyandeep H S School Shahpur, Gyandeep Hr Sec School Shahpur, score:0.9
Gayadeep H. S. School, Gyandeep Hr sec school, score:0.7727272727272727
Gyandeep H S School Shahpur, Gyandeep Hr. Sec.  School shahpur, score:0.8181818181818181
Gayadeep H. S. School, Gyandeep Hr. Sec. School, score:0.7916666666666666
