"_id","count","school","pincode","city"
"pt. deendayal upadhyaya(262907)","1","Pt. Deendayal Upadhyaya","262907","Kheri"
"beersheba sr.sec school(263126)","4","BeerSheba sr.sec School","263126","Nainital"
"beersheba(263126)","10","Beersheba","263126","Nainital"
"beersheba senior secondary school(263126)","9","Beersheba senior secondary school","263126","Nainital"
"greenwoods global school(263126)","1","Greenwoods global school","263126","Nainital"
"ku(263126)","1","Ku","263126","Nainital"
"btkit(263132)","1","BTKIT","263132","Nainital"
"rani lakshmi bai central agricultural university(263135)","1","Rani lakshmi bai central agricultural university","263135","Nainital"
"doon  convent school(263136)","1","Doon  convent school","263136","Nainital"
"aryaman vikram birla institute of learning(263139)","1","Aryaman Vikram Birla Institute of Learning","263139","Nainital"
"beersheba sr.sec school(263139)","69","BEERSHEBA SR.SEC SCHOOL","263139","Nainital"
"beer sheba senior secondary school(263139)","74","Beer sheba Senior Secondary School","263139","Nainital"
"beersheba school(263139)","4","Beersheba School","263139","Nainital"
"beersheba se. sec. school haldwani(263139)","13","Beersheba Se. Sec. School haldwani","263139","Nainital"
"beersheba secondary senior school haldwani(263139)","4","Beersheba secondary senior school Haldwani","263139","Nainital"
"beersheeba senior secondary school haldwani(263139)","1","Beersheeba senior secondary school haldwani","263139","Nainital"
"beershiva public school(263139)","1","Beershiva public school","263139","Nainital"
"doon convent school haldwani uttarakhand(263139)","1","Doon Convent School Haldwani Uttarakhand","263139","Nainital"
"doon convent school(263139)","3","Doon convent school","263139","Nainital"
"emperium sr sec school(263139)","6","Emperium sr sec school","263139","Nainital"
"graphic era(263139)","1","Graphic era","263139","Nainital"
"greenwood global school(263139)","5","Greenwood Global School","263139","Nainital"
"greenwoods global school haldwani(263139)","1","Greenwoods Global School Haldwani","263139","Nainital"
"imperial senior secondary school(263139)","5","Imperial senior secondary school","263139","Nainital"
"imperium public school(263139)","1","Imperium public school","263139","Nainital"
"kartik sharma(263139)","1","Kartik sharma","263139","Nainital"
"p.s.m.s. inter college kunwarpur(263139)","4","P.s.m.s. inter College kunwarpur","263139","Nainital"
"puran singh mohan singh inter college(263139)","1","Puran Singh mohan Singh inter college","263139","Nainital"
"monad public school(263142)","10","Monad public school","263142","Nainital"
"mahila pg college(263148)","1","Mahila PG college","263148","Udam Singh Nagar"
"r .a. n public school, bilaspur(263148)","3","R .A. N public school, Bilaspur","263148","Udam Singh Nagar"
"r. a. n public school bilaspur dibdiba(263148)","1","R. A. N Public School bilaspur Dibdiba","263148","Udam Singh Nagar"
"r. a. n public school(263148)","16","R. A. N Public school","263148","Udam Singh Nagar"
"ran public school,dibdiba(263148)","1","RAN public school,Dibdiba","263148","Udam Singh Nagar"
"ran.public.school(263148)","1","Ran.public.school","263148","Udam Singh Nagar"
"btkit, dwarahat(263149)","1","BTKIT, Dwarahat","263149","Udam Singh Nagar"
"a u a n jha gic(263153)","1","A U A N JHA GIC","263153","Udam Singh Nagar"
"a. u. a. n. jha. gov. i. c(263153)","1","A. U. A. N. Jha. Gov. I. C","263153","Udam Singh Nagar"
"btkit dwarahat almora(263153)","1","BTKIT Dwarahat almora","263153","Udam Singh Nagar"
"bhartiyam international school(263153)","2","Bhartiyam International School","263153","Udam Singh Nagar"
"maharishi vidya mandir rudrapur(263153)","2","Maharishi Vidya Mandir Rudrapur","263153","Udam Singh Nagar"
"r. a. n public school bilaspur(263153)","3","R. A. N Public school Bilaspur","263153","Udam Singh Nagar"
"r. a.n public school dibdiba(263153)","1","R. A.N PUBLIC SCHOOL DIBDIBA","263153","Udam Singh Nagar"
"r.a.n public school(263153)","17","R.A.N Public School","263153","Udam Singh Nagar"
"r.a.n.public(263153)","1","R.A.N.PUBLIC","263153","Udam Singh Nagar"
"bipin tripathi kumaon institute of technology(263601)","2","Bipin tripathi kumaon institute of technology","263601","Almora"
"indian maritime university cochin campus(263601)","1","Indian maritime University Cochin campus","263601","Almora"
"kendriya vidyalaya kausani(263620)","2","Kendriya Vidyalaya Kausani","263620",""
"g .p s naulakot(263621)","2","G .p s naulakot","263621","Almora"
"primary school naulakot(263621)","1","Primary school naulakot","263621","Almora"
"रा.प्रा.वि.नौलाकोट(263621)","2","रा.प्रा.वि.नौलाकोट","263621","Almora"
"government primary school, naulakot(263623)","1","Government primary school, Naulakot","263623","Almora"
"k v kausani(263629)","1","K v kausani","263629","Almora"
"8868935134(26363)","1","8868935134","26363","Bageshwar"
"kv kausani(263630)","1","KV KAUSANI","263630","Bageshwar"
"soban singh jeena university(263635)","1","Soban singh jeena University","263635","Bageshwar"
"h. s. b govt  college someshwar almora(263637)","3","H. S. B govt  College Someshwar Almora","263637","Almora"
"h.s. b.g.p.g. college, someshwar(263637)","2","H.S. B.G.P.G. College, Someshwar","263637","Almora"
"hsbgdc(263637)","1","HSBGDC","263637","Almora"
"hsbgpg(263637)","3","HSBGPG","263637","Almora"
"hsbgpgc someshwar,  almora(263637)","1","HSBGPGC Someshwar,  Almora","263637","Almora"
"kendriya vidyalaya kausani(263637)","2","Kendriya vidyalaya kausani","263637","Almora"
"kv kausani(263638)","1","KV Kausani","263638","Almora"
"bipin tripathi kumaon institute of technology(263641)","1","Bipin Tripathi Kumaon institute of technology","263641","Bageshwar"
"सुमित्रानंदन पन्त राजकीय महाविद्यालय गरुड़(263641)","1","सुमित्रानंदन पन्त राजकीय महाविद्यालय गरुड़","263641","Bageshwar"
"a.p.s ranikhet(263645)","5","A.P.S ranikhet","263645","Almora"
"aps meerut(263645)","1","APS Meerut","263645","Almora"
"army public school ranikhet(263645)","20","Army Public School Ranikhet","263645","Almora"
"army public school ranikhet(263651)","3","Army public school Ranikhet","263651","Almora"
"shool(263680)","1","Shool","263680","Almora"
"dr cyrus kunal english medium school(26515)","1","Dr Cyrus Kunal English medium school","26515",""
"svm maloya chandigarh(265200)","3","Svm Maloya Chandigarh","265200",""
"st.peter school(267609)","3","St.peter school","267609",""
"पं. रविशंकर जी(270002)","1","पं. रविशंकर जी","270002",""
"college of agriculture aau,vaso(270105)","2","College of agriculture AAU,VASO","270105",""
"kendriya vidyalay tp block pitampura(270112)","3","KENDRIYA VIDYALAY TP BLOCK PITAMPURA","270112",""
"kthm college(270204)","1","kthm college","270204",""
"kthm college(27022004)","1","Kthm college","27022004",""
"nand vidya niketan(270615)","56","Nand Vidya Niketan","270615",""
"शासकीय उच्चतर माध्यमिक विद्यालय तुरक गुराड़ा(27062706)","1","शासकीय उच्चतर माध्यमिक विद्यालय तुरक गुराड़ा","27062706",""
"holy hearts educational academy(270666)","1","Holy hearts educational academy","270666",""
"rana partap pg college(270894)","1","Rana Partap PG college","270894",""
"kendriya vidyalay mahe(271001)","3","Kendriya vidyalay mahe","271001","Gonda"
"sms dutta memorial nosegay public school(271120)","1","Sms Dutta memorial nosegay public school","271120",""
"bhabha university in bhopal(271201)","1","Bhabha University in bhopal","271201","Shravasti"
"iit delhi(271306)","2","IIT DELHI","271306","Balrampur"
"p.g.d.a.v. collage, delhi university(271502)","1","P.G.D.A.V. collage, Delhi University","271502","Gonda"
"rkdf school of pharmaceutical science(271604)","8","Rkdf school of pharmaceutical science","271604","Balrampur"
"bhabha university bhopal(271607)","40","Bhabha University bhopal","271607","Balrampur"
"little flower school(271845)","1","Little Flower School","271845","Shravasti"
"siddharth university(272001)","1","Siddharth university","272001","Basti"
"shri tirupati balaji mahavdhyalya(272002)","1","Shri tirupati Balaji Mahavdhyalya","272002","Basti"
"s.k.v no 1 chand nagar new delhi(272009)","1","S.K.V no 1 Chand nagar new delhi","272009",""
"saket pg college(272127)","1","Saket PG college","272127","Basti"
"siddharth university kapilvastu siddharth nagar(272151)","1","Siddharth University Kapilvastu Siddharth Nagar","272151","Siddharth Nagar"
"bhabha engineering(272153)","1","Bhabha Engineering","272153","Siddharth Nagar"
"nri institute of pharmaceutical sciences(272153)","1","Nri institute of pharmaceutical sciences","272153","Siddharth Nagar"
"upper primary school,jakhauli(272191)","1","Upper Primary School,Jakhauli","272191","Siddharth Nagar"
"siddharth university siddharthnagar(272201)","1","Siddharth University Siddharthnagar","272201","Siddharth Nagar"
"r p j s s m(272208)","1","R P J S S M","272208","Siddharth Nagar"
"r. p. j. s. s. m.  inter college(272208)","4","R. P. J. S. S. M.  Inter College","272208","Siddharth Nagar"
"bhabha university bhopal(272301)","13","Bhabha university Bhopal","272301","Basti"
"bhawani prasad pandey pg college(273001)","1","Bhawani Prasad Pandey PG College","273001","Gorakhpur"
"गोरखपुर विश्वविद्यालय गोरखपुर(273001)","1","गोरखपुर विश्वविद्यालय गोरखपुर","273001","Gorakhpur"
"mahayogi gorakhnath university gorakhpur(273007)","1","MAHAYOGI GORAKHNATH UNIVERSITY GORAKHPUR","273007","Gorakhpur"
"mmmut(273010)","3","MMMUT","273010","Gorakhpur"
"bhawani prasad pandey mahavidyalaya(273014)","2","Bhawani Prasad Pandey Mahavidyalaya","273014","Gorakhpur"
"c. m. college of education(273014)","1","C. M. College of Education","273014","Gorakhpur"
"moradabad institute of technology(273014)","1","Moradabad Institute of Technology","273014","Gorakhpur"
"deen dhyal upadhyay gorakhpur university(273015)","1","Deen dhyal Upadhyay Gorakhpur university","273015","Gorakhpur"
"saraswati shishu mandir senior secondary school(273015)","1","Saraswati shishu mandir senior secondary school","273015","Gorakhpur"
"saraswati sisu mandir , gorakhpur(273015)","1","Saraswati sisu mandir , gorakhpur","273015","Gorakhpur"
"rkdf of pharmaceutical(273016)","3","RKDF of Pharmaceutical","273016","Gorakhpur"
"babulal gour pg college bhel bhopal(273155)","1","Babulal gour pg college bhel bhopal","273155","Maharajganj"
"vidyagyan school sitapur(273158)","1","VidyaGyan School Sitapur","273158","Gorakhpur"
"bhabha research institute(273165)","1","Bhabha Research institute","273165","Maharajganj"
"saraswati shishu mandir gorakhpur(273165)","1","Saraswati Shishu Mandir Gorakhpur","273165","Maharajganj"
"deen dayal upadhayaya gorakhpur university(273209)","1","Deen dayal upadhayaya gorakhpur University","273209","Gorakhpur"
"vidyagyan school(273402)","1","Vidyagyan School","273402","Gorakhpur"
"nav jeevan mission school, deoria(274001)","1","Nav Jeevan Mission School, Deoria","274001","Deoria"
"university of  delhi(274001)","1","University of  Delhi","274001","Deoria"
"school of life science and technology(274149)","1","School Of Life Science And Technology","274149","Kushi Nagar"
"swami vivekananda subharti university(274201)","1","Swami Vivekananda Subharti University","274201","Deoria"
"bhabha pharmacy research institute(274203)","1","Bhabha Pharmacy research institute","274203","Kushi Nagar"
"hazre college hatta(274203)","1","Hazre college hatta","274203","Kushi Nagar"
"rps academy(274204)","1","RPS ACADEMY","274204","Deoria"
"deen dayal upadhyaya gorakhpur university(274206)","3","Deen Dayal Upadhyaya Gorakhpur University","274206","Kushi Nagar"
"bhbha engineering research institute(274302)","1","Bhbha Engineering Research Institute","274302","Kushi Nagar"
"king george medical college lucknow(274302)","1","King George medical College Lucknow","274302","Kushi Nagar"
"school of pharmaceutical science(274303)","1","School of Pharmaceutical Science","274303","Kushi Nagar"
"j.d.s. international school(274304)","2","J.D.S. International School","274304","Kushi Nagar"
"p.n public academy(274304)","2","P.N PUBLIC ACADEMY","274304","Kushi Nagar"
"pn public academy school(274304)","2","PN public academy school","274304","Kushi Nagar"
"ramniketan academy(274304)","1","Ramniketan academy","274304","Kushi Nagar"
"bhabha engineering research institutes(274409)","1","BHABHA ENGINEERING RESEARCH INSTITUTES","274409","Kushi Nagar"
"bhabha engineering institute(274409)","1","Bhabha engineering institute","274409","Kushi Nagar"
"lalsa international school(275203)","10","Lalsa International School","275203","Ghazipur"
"lalsa international school raipur ghazipur(275203)","4","Lalsa international school raipur Ghazipur","275203","Ghazipur"
"lalsa  international school(275204)","60","Lalsa  International school","275204","Ghazipur"
"mata kasum devi pg college(275204)","1","Mata Kasum devi pg college","275204","Ghazipur"
"shahi chandra shekhar ajad inter college(275204)","2","Shahi chandra shekhar ajad inter college","275204","Ghazipur"
"school:kamla nehru public school(275523)","1","School:Kamla Nehru Public school","275523",""
"smt.vidyawati college of nursing(276001)","1","Smt.vidyawati College of nursing","276001","Azamgarh"
"lalsa international school(276123)","14","Lalsa International school","276123","Azamgarh"
"gaurav memorial international school(276127)","1","GAURAV MEMORIAL INTERNATIONAL SCHOOL","276127","Azamgarh"
"vgu(276131)","1","VGU","276131","Azamgarh"
"ujjwal model school(276141)","1","Ujjwal Model School","276141","Azamgarh"
"st. xavier high school(276202)","4","St. Xavier high school","276202","Azamgarh"
"bhabha univercity bhopal(276204)","2","Bhabha Univercity Bhopal","276204","Azamgarh"
"naga ji saraswati vidya mandir(277001)","2","Naga ji saraswati Vidya mandir","277001","Ballia"
"naga ji swarsti vidya mandir  ballia(277001)","1","Naga ji swarsti Vidya mandir  ballia","277001","Ballia"
"saraswati balika vidya mandir(277001)","1","Saraswati Balika Vidya Mandir","277001","Ballia"
"symbiosis centre for management studies(277001)","1","Symbiosis Centre For Management Studies","277001","Ballia"
"dsmnru(277121)","1","DSMNRU","277121","Ballia"
"allahabad degree college(277208)","1","Allahabad Degree College","277208","Ballia"
"k v pulgaon(277401)","1","K V pulgaon","277401","Ballia"
"shahid mangal pandey rajkiya mahila mahavidyalaya(277401)","1","Shahid Mangal Pandey rajkiya mahila Mahavidyalaya","277401","Ballia"
"sant gramyanchal post graduate college(277504)","1","Sant Gramyanchal Post Graduate College","277504","Ballia"
"smt.vidyawati college of pharmacy jhansi(279012)","1","Smt.vidyawati college of pharmacy jhansi","279012",""
"rana pratap p.g. college(280001)","1","Rana Pratap P.G. college","280001",""
"ratanlal phool katori devi school(280001)","2","Ratanlal phool katori devi school","280001",""
"g.r.n.s.b. vidhya mandir(280004)","7","G.R.N.S.B. Vidhya Mandir","280004",""
"kv school nda pune khadakvasla(2800162)","1","KV school NDA Pune khadakvasla","2800162",""
"army public school meerut cantt(280030)","1","Army Public school meerut cantt","280030",""
"svm .sr school(280063)","1","Svm .sr school","280063",""
"kendrick vidyalaya(28012008)","1","Kendrick Vidyalaya","28012008",""
"hansraj smarak senior secondary school(280209)","2","Hansraj smarak senior secondary school","280209",""
"aps, lbs marg, lucknow(280559)","1","APS, LBS MARG, Lucknow","280559",""
"a.r burla mahila mahavidyalaya(280828)","1","A.R burla mahila mahavidyalaya","280828",""
"avni tiwari(281001)","1","Avni Tiwari","281001","Mathura"
"chameli devi khandelwal girls inter college(281001)","1","Chameli Devi Khandelwal Girls Inter college","281001","Mathura"
"champa agrawal inter collage(281001)","2","Champa agrawal inter collage","281001","Mathura"
"gla university, mathura(281001)","2","GLA UNIVERSITY, MATHURA","281001","Mathura"
"hpdsbvm(281001)","1","HPDSBVM","281001","Mathura"
"hanuman prasad dhanuka(281001)","14","Hanuman Prasad Dhanuka","281001","Mathura"
"hanuman prashad dhanuka school(281001)","1","Hanuman prashad dhanuka school","281001","Mathura"
"k c h s v m i c mathura(281001)","1","K C H S V M I C MATHURA","281001","Mathura"
"k c g s v m i c(281001)","1","K c g s v m I c","281001","Mathura"
"k. c. g. s. v. m(281001)","4","K. C. G. S. V. M","281001","Mathura"
"k.c.g.s.s.m(281001)","1","K.C.G.S.S.M","281001","Mathura"
"k.c.g.s.v.m.i.c.mathura(281001)","1","K.C.G.S.V.M.I.C.MATHURA","281001","Mathura"
"k.c.g.s.vidhya mandir inter college(281001)","1","K.C.G.S.vidhya mandir inter college","281001","Mathura"
"k.g.s.s.m.madhav kunj mathura(281001)","1","K.G.S.S.M.MADHAV KUNJ MATHURA","281001","Mathura"
"k.r.girls inter college mathura(281001)","2","K.R.GIRLS INTER COLLEGE MATHURA","281001","Mathura"
"k.c.g.s.v.m.inter college(281001)","1","K.c.g.s.v.m.inter college","281001","Mathura"
"kcgsvmic(281001)","1","KCGSVMIC","281001","Mathura"
"kr college(281001)","1","KR College","281001","Mathura"
"kcg svm mathura(281001)","1","Kcg svm Mathura","281001","Mathura"
"kds public school(281001)","1","Kds public school","281001","Mathura"
"kendriya vidyalaya mathura cantt(281001)","2","Kendriya vidyalaya Mathura cantt","281001","Mathura"
"krishn chand gandhi s v m inter college(281001)","2","Krishn Chand Gandhi S V M inter college","281001","Mathura"
"krishna chandra gandhi svmmathura(281001)","1","Krishna Chandra Gandhi SVMMathura","281001","Mathura"
"krishna chandra gandhi saraswati vidya(281001)","2","Krishna Chandra Gandhi saraswati Vidya","281001","Mathura"
"madhav kung colony mahtura(281001)","1","Madhav kung colony mahtura","281001","Mathura"
"nit rourkela(281001)","5","NIT Rourkela","281001","Mathura"
"p d d s v m(281001)","2","P D D S V M","281001","Mathura"
"p pddsvm(281001)","14","P PDDSVM","281001","Mathura"
"pddsvm gaushala nagar vrindavan(281001)","1","PDDSVM Gaushala nagar vrindavan","281001","Mathura"
"parmaswari  devi danuka(281001)","8","Parmaswari  devi danuka","281001","Mathura"
"parmeshwar devi danuka vrindavan(281001)","2","Parmeshwar devi danuka Vrindavan","281001","Mathura"
"parmeshwari devi dhanuka saraswati vidya(281001)","7","Parmeshwari Devi Dhanuka Saraswati Vidya","281001","Mathura"
